StatisticCrimeGroupCode,StatisticCrimeGroupName,StatisticCrimeTypeCode,StatisticCrimeTypeName,CrimeName,SensitivityFlag
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,אדם שנכנס לטרמינל הנוסעים בלי שהתקיים בו תנאי מהתנ,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,מפעיל אווירי שלא הבטיח כי המטוס יהיה מצויד בכל הצי,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,מפעיל אווירי שלא הפעיל דלפקים לרישום לטיסה במועד ש,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,מפעיל אווירי שלא הפעיל דלפקים לרישום לטיסה בהתאם ל,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,מפעיל אווירי שלא הסדיר ביצוע מדידת חום לנוסעים,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,מפעיל אווירי שלא הסדיר ביצוע מדידת חום לנוסעים (לע,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,מפעיל אווירי שהתיר לנוסע לעלות למטוס בלי שהוא עוטה,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,מפעיל אווירי שלא הסדיר נהלים לפעולת אנשי הצוות למק,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,אדם העולה לטיסה בין-לאומית כנוסע נכנס או נוסע במעב,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,"נוסע נכנס ששהה מחוץ לישראל מעל 72 שעות, השוהה בטיס",
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,"נוסע נכנס ששהה במדינה אחרת מעל 72 שעות, השוהה בטיס",
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,אדם העולה לטיסה בין- לאומית כנוסע נכנס או נוסע במע,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,מפעיל שדה תעופה או מפעיל אווירי שלא העבירו דיווח ע,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,אדם ששהה מעל 72 שעות מחוץ לישראל ונכנס לישראל דרך,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,אדם הנכנס לישראל ולא ביצע בדיקת קורונה,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,אדם שנכנס לישראל שהוא אחראי על קטין מתחת לגיל 12 ה,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,אדם היוצא מישראל או המנסה לצאת מישראל למדינה המפור,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,אדם היוצא מישראל או המנסה לצאת מישראל למדינה המפור,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,הפעלת מקום ציבורי או עסקי הפתוח בתו ירוק למי שלא ה,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,הפעלת מקום ציבורי או עסקי הפתוח בתו ירוק למי שלא ה,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,מפעיל מקום ציבורי או עסקי הפתוח בתו ירוק שלא תלה ש,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,הפרת החובה של מפעיל מקום ציבורי או עסקי שלא להכניס,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,הפרת החובה לתלות שלט לעניין חובת עטיית מסיכה במקום,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,שהייה של אדם בניגוד לאיסור במקום ציבורי או עסקי שפ,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,הפעלת מקום ציבורי או עסקי הפתוח בתו ירוק או מקום ה,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,הפעלת מקום ציבורי או עסקי הפתוח בתו ירוק או מקום ה,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,הפעלת מקום ציבורי או עסקי הפתוח בתו ירוק או מקום ה,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,הפעלת מקום ציבורי או עסקי הפתוח בתו ירוק או מקום ה,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,הפעלת מקום ציבורי או עסקי הפתוח בתו ירוק או מקום ה,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,מפעיל מקום ציבורי או עסקי שמתקיימות בו תפילות ופוע,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,מפעיל או מחזיק של בית אוכל או דוכן למכירת מזון בקנ,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,מפעיל מקום ציבורי או עסקי הפועל בתו ירוק או מקום ה,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,מפעיל מקום ציבורי או עסקי הפועל בתו ירוק או מקום ה,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,"מפעיל מקום ציבורי או עסקי שאינו פועל בתו ירוק, שלא",
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,"מפעיל מקום ציבורי או עסקי שאינו פועל בתו ירוק, שלא",
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,"מפעיל מקום ציבורי או עסקי שאינו פועל בתו ירוק, שלא",
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,"מפעיל קניון, בעצמו או באמצעות אחר, שהציב שולחנות ו",
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,מפעיל מקום ציבורי או עסקי הפועל בתו ירוק או מקום ה,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,מפעיל מקום ציבורי או עסקי הפועל בתו ירוק או מקום ה,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,"מפעיל מקום ציבורי או עסקי שאינו פועל בתו ירוק, שלא",
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,"מפעיל מקום ציבורי או עסקי שאינו פועל בתו ירוק, שלא",
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,"מפעיל קניון, בעצמו או באמצעות אחר, שהציב שולחנות ו",
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,מפעיל או מחזיק של בית אוכל או דוכן למכירת מזון בקנ,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,מפעיל מקום ציבורי או עסקי הפועל בתו ירוק שלא הציב,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,הפרת החובה של מפעיל מקום ציבורי או עסקי שלא להכניס,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,הפרת החובה לתלות שלט לעניין חובת עטיית מסיכה במקום,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,שהייה של אדם בניגוד לאיסור במקום ציבורי או עסקי שפ,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,שהייה של אדם בניגוד לאיסור במקום ציבורי או עסקי שפ,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,סירוב לדרישת שוטר לפיזור התקהלות,
200, עבירות סדר ציבורי,228, הפצת מחלות מין ומחלות אחרות,מעסיק שהתיר כניסה של עובד למקום עבודה הפועל בתו יר,
200, עבירות סדר ציבורי,229, הכשלת שוטר,עשיית פעולה במוצר תעבורה משומש מהשט,
200, עבירות סדר ציבורי,229, הכשלת שוטר,מסירת רכב לתיקון בהשטחים,
200, עבירות סדר ציבורי,229, הכשלת שוטר,העברת רכב על ידי רכב לתיקון בשטחים,
200, עבירות סדר ציבורי,229, הכשלת שוטר,אי רישום פעולה בחלק רכב משומש,
200, עבירות סדר ציבורי,230, התבטאויות גזעניות,איסור התבטאות גזענית,
300, עבירות נגד אדם,301, רצח,רצח בכונה תחילה,
